system,clip_id,script,n_ref_words,n_hyp,wer,cpwer,di_cpwer,cp_minus_di_cp,wder,hits,sub,del,ins,wder_num,wder_denom,cp_mapping,attribution_diar,errors,cphits,cpsub,cpdel,cpins,cpn_ref_words,cperrors,di_cphits,di_cpsub,di_cpdel,di_cpins,di_cpn_ref_words,di_cperrors,wder_correct_wrong_spk,wder_sub_wrong_spk
sarvam-saaras-v3@fusion,0AEEA8NyVwY__11_609,Devanagari,1303,1227,0.21028396009209516,0.21412125863392173,0.21028396009209516,0.0038372985418265726,0.0074875207986688855,1054,148,101,25,9,1202,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",fusion,274,1051,149,103,27,1303,279,1054,148,101,25,1303,274,3,6
sarvam-saaras-v3@fusion,0SoItGfM_sY__7_88,Kannada,165,186,0.2545454545454545,0.40606060606060607,0.2545454545454545,0.15151515151515155,0.19631901840490798,146,17,2,23,32,163,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_03': 'Speaker_B', 'SPEAKER_02': 'Speaker_D', 'SPEAKER_00': 'Speaker_E'}",fusion,42,135,14,16,37,165,67,146,17,2,23,165,42,24,8
sarvam-saaras-v3@fusion,0VEwL9XZ0LY__261_557,Devanagari,868,838,0.1728110599078341,0.16820276497695852,0.1728110599078341,-0.004608294930875584,0.018656716417910446,752,52,64,34,15,804,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",fusion,150,748,64,56,26,868,146,752,52,64,34,868,150,8,7
sarvam-saaras-v3@fusion,0esIFSOAcFs__0_913,Gujarati,2697,2698,0.19911012235817574,0.19169447534297368,0.19911012235817574,-0.007415647015202059,0.01744186046511628,2278,302,117,118,45,2580,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_01': 'Speaker_C'}",fusion,537,2275,328,94,95,2697,517,2278,302,117,118,2697,537,32,13
sarvam-saaras-v3@fusion,0p6cktLGIfY__12_930,Gujarati,2532,2731,0.30213270142180093,0.32661927330173773,0.30213270142180093,0.024486571879936803,0.07613589848546869,2055,388,89,288,186,2443,"{'SPEAKER_04': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_03': 'Speaker_E', 'SPEAKER_01': 'Speaker_F'}",fusion,765,2000,436,96,295,2532,827,2055,388,89,288,2532,765,144,42
sarvam-saaras-v3@fusion,13VBh0Z6QmE__0_904,Tamil,2396,2617,0.3192821368948247,0.3397328881469115,0.3192821368948247,0.020450751252086785,0.09090909090909091,1938,372,86,307,210,2310,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_04': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_03': 'Speaker_D'}",fusion,765,1902,395,99,320,2396,814,1938,372,86,307,2396,765,138,72
sarvam-saaras-v3@fusion,1LFl5JEipII__0_597,Bengali,1554,2061,0.6351351351351351,0.7734877734877735,0.6351351351351351,0.13835263835263845,0.3319838056680162,1146,336,72,579,492,1482,"{'SPEAKER_03': 'Speaker_A', 'SPEAKER_04': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_00': 'Speaker_D', 'SPEAKER_01': 'Speaker_E'}",fusion,987,1028,357,169,676,1554,1202,1146,336,72,579,1554,987,343,149
sarvam-saaras-v3@fusion,2HGP34TNvjg__84_194,Oriya,290,299,0.30344827586206896,0.31724137931034485,0.30344827586206896,0.01379310344827589,0.06859205776173286,224,53,13,22,19,277,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",fusion,88,221,55,14,23,290,92,224,53,13,22,290,88,10,9
sarvam-saaras-v3@fusion,2LN6vb7EBn0__98_394,Tamil,727,775,0.30536451169188444,0.42090784044016505,0.30536451169188444,0.1155433287482806,0.11505681818181818,576,128,23,71,81,704,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_02': 'Speaker_C'}",fusion,222,528,140,59,107,727,306,576,128,23,71,727,222,60,21
sarvam-saaras-v3@fusion,2T4pjueLrsk__677_1290,Gujarati,2286,1972,0.568241469816273,0.6093613298337708,0.568241469816273,0.04111986001749779,0.20982142857142858,1167,625,494,180,376,1792,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_03': 'Speaker_D'}",fusion,1299,1085,695,506,192,2286,1393,1167,625,494,180,2286,1299,176,200
sarvam-saaras-v3@fusion,2gGHQgj9yno__0_99,Gujarati,282,280,0.2872340425531915,0.4078014184397163,0.2872340425531915,0.12056737588652477,0.11567164179104478,213,55,14,12,31,268,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",fusion,81,201,45,36,34,282,115,213,55,14,12,282,81,16,15
sarvam-saaras-v3@fusion,2iMXYxBTwbM__339_401,Devanagari,187,214,0.47593582887700536,0.45989304812834225,0.47593582887700536,-0.01604278074866311,0.052941176470588235,142,28,17,44,9,170,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_C'}",fusion,89,141,33,13,40,187,86,142,28,17,44,187,89,6,3
sarvam-saaras-v3@fusion,37dND_0r6S8__60_222,Tamil,520,539,0.35384615384615387,0.37884615384615383,0.35384615384615387,0.024999999999999967,0.08264462809917356,391,93,36,55,40,484,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",fusion,184,377,108,35,54,520,197,391,93,36,55,520,184,28,12
sarvam-saaras-v3@fusion,4Qg2jWP6_T0__136_202,Gurmukhi,266,329,0.7406015037593985,1.150375939849624,0.7406015037593985,0.40977443609022557,0.5972222222222222,182,34,50,113,129,216,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_C'}",fusion,197,92,105,69,132,266,306,182,34,50,113,266,197,106,23
sarvam-saaras-v3@fusion,6-726qTlYeg__102_162,Malayalam,200,233,0.645,0.6,0.645,-0.04500000000000004,0.11363636363636363,128,48,24,57,20,176,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",fusion,129,130,53,17,50,200,120,128,48,24,57,200,129,10,10
sarvam-saaras-v3@fusion,6ZeRgvDHwcI__6_100,Gujarati,189,199,0.1693121693121693,0.1693121693121693,0.1693121693121693,0.0,0.03208556149732621,169,18,2,12,6,187,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",fusion,32,170,16,3,13,189,32,169,18,2,12,189,32,5,1
sarvam-saaras-v3@fusion,6f6TLzlP8Wk__82_144,Gurmukhi,236,293,0.5550847457627118,0.5550847457627118,0.5550847457627118,0.0,0.21100917431192662,180,38,18,75,46,218,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B'}",fusion,131,183,32,21,78,236,131,180,38,18,75,236,131,37,9
sarvam-saaras-v3@fusion,7L4gi7Ncc0s__90_148,Malayalam,120,109,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.0,92,13,15,4,0,105,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B'}",fusion,32,92,13,15,4,120,32,92,13,15,4,120,32,0,0
sarvam-saaras-v3@fusion,7WhVNRHbjIY__91_1089,Tamil,2491,2598,0.23243677238057006,0.23564833400240867,0.23243677238057006,0.00321156162183861,0.017630176301763018,2071,368,52,159,43,2439,"{'SPEAKER_04': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_03': 'Speaker_D', 'SPEAKER_00': 'Speaker_E'}",fusion,579,2064,374,53,160,2491,587,2071,368,52,159,2491,579,27,16
sarvam-saaras-v3@fusion,7YfsQPYY-W0__351_411,Oriya,197,272,0.949238578680203,0.9644670050761421,0.949238578680203,0.015228426395939132,0.4523809523809524,114,54,29,104,76,168,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",fusion,187,102,75,20,95,197,190,114,54,29,104,197,187,56,20
sarvam-saaras-v3@fusion,7c9ePKgqams__299_869,Telugu,1530,1647,0.37777777777777777,0.38758169934640524,0.37777777777777777,0.009803921568627472,0.10893854748603352,1167,265,98,215,156,1432,"{'SPEAKER_00': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_02': 'Speaker_D'}",fusion,578,1151,282,97,214,1530,593,1167,265,98,215,1530,578,126,30
sarvam-saaras-v3@fusion,7k-xDqNjESc__73_981,Malayalam,2159,2329,0.3881426586382585,0.49467345993515516,0.3881426586382585,0.10653080129689668,0.1791936286709806,1641,368,150,320,360,2009,"{'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_00': 'Speaker_D'}",fusion,838,1517,386,256,426,2159,1068,1641,368,150,320,2159,838,257,103
sarvam-saaras-v3@fusion,83gP2vLH7UY__255_2005,Devanagari,5799,5573,0.3328160027590964,0.28453181583031556,0.3328160027590964,-0.04828418692878084,0.12141453831041257,4352,738,709,483,618,5090,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_04': 'Speaker_D', 'SPEAKER_02': 'Speaker_E'}",fusion,1930,4525,672,602,376,5799,1650,4352,738,709,483,5799,1930,321,297
sarvam-saaras-v3@fusion,86mMTUeDiR8__181_1079,Bengali,2267,3274,0.7225408028231143,0.855315394794883,0.7225408028231143,0.13277459197176877,0.44636194029850745,1759,385,123,1130,957,2144,"{'SPEAKER_03': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_04': 'Speaker_D', 'SPEAKER_00': 'Speaker_E'}",fusion,1638,1505,592,170,1177,2267,1939,1759,385,123,1130,2267,1638,751,206
sarvam-saaras-v3@fusion,87Zbup3ohcw__106_445,Tamil,741,774,0.20917678812415655,0.20512820512820512,0.20917678812415655,-0.0040485829959514275,0.031988873435326845,641,78,22,55,23,719,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_00': 'Speaker_D'}",fusion,155,643,77,21,54,741,152,641,78,22,55,741,155,18,5
sarvam-saaras-v3@fusion,8Ve4SWhlrrA__0_70,Oriya,133,131,0.23308270676691728,0.2932330827067669,0.23308270676691728,0.06015037593984962,0.031496062992125984,106,21,6,4,4,127,{'SPEAKER_00': 'Speaker_A'},fusion,31,102,21,10,8,133,39,106,21,6,4,133,31,4,0
sarvam-saaras-v3@fusion,8mvORuRHw2U__0_1197,Gujarati,3425,3695,0.27941605839416056,0.275036496350365,0.27941605839416056,-0.004379562043795582,0.03560466543891958,2905,353,167,437,116,3258,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_03': 'Speaker_B', 'SPEAKER_00': 'Speaker_C', 'SPEAKER_02': 'Speaker_D'}",fusion,957,2875,428,122,392,3425,942,2905,353,167,437,3425,957,74,42
sarvam-saaras-v3@fusion,8o7jKmq6HsM__30_1770,Devanagari,4454,4275,0.2586439155814998,0.2570722945666816,0.2586439155814998,-0.0015716210148181697,0.011407766990291262,3457,663,334,155,47,4120,"{'SPEAKER_04': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_00': 'Speaker_D', 'SPEAKER_03': 'Speaker_E', 'SPEAKER_05': 'Speaker_F'}",fusion,1152,3452,680,322,143,4454,1145,3457,663,334,155,4454,1152,7,40
sarvam-saaras-v3@fusion,8pkp-lpMJP0__326_926,Telugu,1482,1402,0.4622132253711201,0.5330634278002699,0.4622132253711201,0.07085020242914986,0.17204301075268819,897,405,180,100,224,1302,"{'SPEAKER_03': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C', 'SPEAKER_04': 'Speaker_D', 'SPEAKER_06': 'Speaker_E', 'SPEAKER_01': 'Speaker_G', 'SPEAKER_05': 'Speaker_H'}",fusion,685,844,406,232,152,1482,790,897,405,180,100,1482,685,70,154
sarvam-saaras-v3@fusion,8r2Nltl0W4o__259_320,Gurmukhi,253,234,0.2608695652173913,0.25296442687747034,0.2608695652173913,-0.007905138339920958,0.013333333333333334,196,29,28,9,3,225,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B'}",fusion,66,198,27,28,9,253,64,196,29,28,9,253,66,2,1
sarvam-saaras-v3@fusion,90uAd6xpTPo__16_408,Devanagari,1212,1204,0.07590759075907591,0.07590759075907591,0.07590759075907591,0.0,0.0008403361344537816,1134,56,22,14,1,1190,"{'SPEAKER_03': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_00': 'Speaker_D'}",fusion,92,1134,56,22,14,1212,92,1134,56,22,14,1212,92,1,0
sarvam-saaras-v3@fusion,9Aw8kg8w5Xo__0_83,Telugu,199,200,0.21105527638190955,0.21608040201005024,0.21105527638190955,0.0050251256281406975,0.015706806282722512,166,25,8,9,3,191,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_01': 'Speaker_D'}",fusion,42,166,24,9,10,199,43,166,25,8,9,199,42,0,3
sarvam-saaras-v3@fusion,9_GMxc_JjyI__236_368,Kannada,361,360,0.23268698060941828,0.21052631578947367,0.23268698060941828,-0.02216066481994461,0.02040816326530612,294,49,18,17,7,343,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B'}",fusion,84,295,55,11,10,361,76,294,49,18,17,361,84,2,5
sarvam-saaras-v3@fusion,ARCKJrGkITw__14_496,Telugu,1375,1287,0.264,0.2647272727272727,0.264,0.0007272727272726875,0.022997620935765267,1038,223,114,26,29,1261,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_01': 'Speaker_C'}",fusion,363,1043,212,120,32,1375,364,1038,223,114,26,1375,363,6,23
sarvam-saaras-v3@fusion,ARZl7LT0UC0__73_130,Telugu,150,153,0.26,0.4,0.26,0.14,0.19718309859154928,122,20,8,11,28,142,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",fusion,39,113,17,20,23,150,60,122,20,8,11,150,39,18,10
sarvam-saaras-v3@fusion,A_dohDOK6Ic__0_600,Devanagari,1829,1828,0.11755057408419901,0.11755057408419901,0.11755057408419901,0.0,0.0005583472920156337,1651,140,38,37,1,1791,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_01': 'Speaker_C'}",fusion,215,1651,140,38,37,1829,215,1651,140,38,37,1829,215,1,0
sarvam-saaras-v3@fusion,B2ScTgeIIck__117_180,Oriya,174,158,0.2988505747126437,0.28160919540229884,0.2988505747126437,-0.017241379310344862,0.0457516339869281,127,26,21,5,7,153,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",fusion,52,129,25,20,4,174,49,127,26,21,5,174,52,1,6
sarvam-saaras-v3@fusion,BGAAfht5dYw__0_612,Gujarati,2067,2104,0.3405902273826802,0.3807450411223996,0.3405902273826802,0.04015481373971941,0.07817258883248732,1497,473,97,134,154,1970,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_02': 'Speaker_D'}",fusion,704,1453,478,136,173,2067,787,1497,473,97,134,2067,704,55,99
sarvam-saaras-v3@fusion,BYLcUGNB_zM__20_1387,Kannada,3270,3328,0.2636085626911315,0.26238532110091745,0.2636085626911315,-0.0012232415902140303,0.002824858757062147,2550,636,84,142,9,3186,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_03': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_01': 'Speaker_D'}",fusion,862,2551,638,81,139,3270,858,2550,636,84,142,3270,862,1,8
sarvam-saaras-v3@fusion,Bngfppo1QtA__28_927,Telugu,2344,2486,0.41680887372013653,0.44283276450511944,0.41680887372013653,0.026023890784982906,0.08318264014466546,1641,571,132,274,184,2212,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_04': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_01': 'Speaker_D', 'SPEAKER_03': 'Speaker_E'}",fusion,977,1608,576,160,302,2344,1038,1641,571,132,274,2344,977,50,134
sarvam-saaras-v3@fusion,CO_8ppdzq9U__0_695,Tamil,1592,1623,0.375,0.39321608040201006,0.375,0.01821608040201006,0.030638852672750978,1084,450,58,89,47,1534,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_02': 'Speaker_D'}",fusion,597,1067,455,70,101,1592,626,1084,450,58,89,1592,597,19,28
sarvam-saaras-v3@fusion,Cku_X_SL7qU__60_660,Gujarati,1774,1639,0.713641488162345,0.7508455467869222,0.713641488162345,0.03720405862457721,0.27414330218068533,542,1063,169,34,440,1605,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C'}",fusion,1266,499,1083,192,57,1774,1332,542,1063,169,34,1774,1266,40,400
sarvam-saaras-v3@fusion,DPmew0didIM__191_512,Telugu,748,768,0.28475935828877,0.3355614973262032,0.28475935828877,0.05080213903743319,0.06582633053221289,589,125,34,54,47,714,"{'SPEAKER_04': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_00': 'Speaker_D', 'SPEAKER_01': 'Speaker_E'}",fusion,213,573,119,56,76,748,251,589,125,34,54,748,213,26,21
sarvam-saaras-v3@fusion,EmsKkNN2Me4__35_95,Malayalam,166,173,0.6385542168674698,0.6325301204819277,0.6385542168674698,-0.0060240963855421326,0.09333333333333334,83,67,16,23,14,150,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",fusion,106,84,66,16,23,166,105,83,67,16,23,166,106,3,11
sarvam-saaras-v3@fusion,ExGJodnzocM__212_527,Devanagari,1161,1166,0.11541774332472007,0.14987080103359174,0.11541774332472007,0.034453057708871665,0.027050610820244327,1047,99,15,20,31,1146,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_03': 'Speaker_D'}",fusion,134,1025,103,33,38,1161,174,1047,99,15,20,1161,134,26,5
sarvam-saaras-v3@fusion,F2uXav-wriA__0_907,Devanagari,2765,2765,0.12622061482820976,0.19674502712477396,0.12622061482820976,0.0705244122965642,0.046096654275092935,2491,199,75,75,124,2690,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C', 'SPEAKER_03': 'Speaker_D'}",fusion,349,2393,200,172,172,2765,544,2491,199,75,75,2765,349,114,10
sarvam-saaras-v3@fusion,FDMf9ApmoNU__16_686,Bengali,1622,1625,0.2651048088779285,0.3088779284833539,0.2651048088779285,0.043773119605425403,0.08610567514677103,1284,249,89,92,132,1533,"{'SPEAKER_03': 'Speaker_A', 'SPEAKER_01': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_00': 'Speaker_D'}",fusion,430,1246,254,122,125,1622,501,1284,249,89,92,1622,430,70,62
sarvam-saaras-v3@fusion,G6qzg93FxwE__21_116,Gujarati,267,268,0.11610486891385768,0.12359550561797752,0.11610486891385768,0.007490636704119841,0.003816793893129771,242,20,5,6,1,262,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",fusion,31,241,20,6,7,267,33,242,20,5,6,267,31,1,0
sarvam-saaras-v3@fusion,GEc_sS2KWo8__96_290,Gujarati,517,501,0.3307543520309478,0.33849129593810445,0.3307543520309478,0.007736943907156679,0.018404907975460124,358,131,28,12,9,489,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_02': 'Speaker_C'}",fusion,171,355,133,29,13,517,175,358,131,28,12,517,171,0,9
