system,clip_id,script,n_ref_words,n_hyp,wer,cpwer,di_cpwer,cp_minus_di_cp,wder,hits,sub,del,ins,errors,cphits,cpsub,cpdel,cpins,cpn_ref_words,cperrors,cp_mapping,di_cphits,di_cpsub,di_cpdel,di_cpins,di_cpn_ref_words,di_cperrors,wder_num,wder_denom,wder_correct_wrong_spk,wder_sub_wrong_spk
sarvam-saaras-v3@fusion+xlit,0p6cktLGIfY__12_930,Gujarati,2532,2512,0.22630331753554503,0.2626382306477093,0.22630331753554503,0.036334913112164274,0.035231462515362556,2030,411,91,71,573,1977,425,130,110,2532,665,"{'SPEAKER_04': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_03': 'Speaker_E', 'SPEAKER_01': 'Speaker_F'}",2030,411,91,71,2532,573,86,2441,56,30
sarvam-saaras-v3@fusion+xlit,13VBh0Z6QmE__0_904,Tamil,2396,2354,0.20659432387312188,0.24457429048414023,0.20659432387312188,0.03797996661101835,0.03772766695576756,1949,357,90,48,495,1907,350,139,97,2396,586,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_04': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_03': 'Speaker_D'}",1949,357,90,48,2396,495,87,2306,51,36
sarvam-saaras-v3@fusion+xlit,1LFl5JEipII__0_597,Bengali,1554,1520,0.36486486486486486,0.7464607464607464,0.36486486486486486,0.3815958815958816,0.3181179775280899,1083,341,130,96,567,815,284,455,421,1554,1160,"{'SPEAKER_03': 'Speaker_A', 'SPEAKER_04': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_00': 'Speaker_D', 'SPEAKER_01': 'Speaker_E'}",1083,341,130,96,1554,567,453,1424,303,150
sarvam-saaras-v3@fusion+xlit,2HGP34TNvjg__84_194,Oriya,290,285,0.2896551724137931,0.29310344827586204,0.2896551724137931,0.003448275862068917,0.025362318840579712,215,61,14,9,84,215,60,15,10,290,85,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",215,61,14,9,290,84,7,276,0,7
sarvam-saaras-v3@fusion+xlit,2LN6vb7EBn0__98_394,Tamil,727,715,0.22833562585969738,0.3466299862448418,0.22833562585969738,0.11829436038514443,0.07571428571428572,576,124,27,15,166,534,122,71,59,727,252,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_02': 'Speaker_C'}",576,124,27,15,727,166,53,700,42,11
sarvam-saaras-v3@fusion+xlit,2T4pjueLrsk__677_1290,Gujarati,2286,1645,0.5161854768153981,0.5520559930008749,0.5161854768153981,0.035870516185476875,0.12507778469197262,1144,463,679,38,1180,1086,497,703,62,2286,1262,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_03': 'Speaker_D'}",1144,463,679,38,2286,1180,201,1607,67,134
sarvam-saaras-v3@fusion+xlit,2gGHQgj9yno__0_99,Gujarati,282,277,0.25886524822695034,0.375886524822695,0.25886524822695034,0.11702127659574468,0.10861423220973783,219,48,15,10,73,208,37,37,32,282,106,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",219,48,15,10,282,73,29,267,13,16
sarvam-saaras-v3@fusion+xlit,2iMXYxBTwbM__339_401,Devanagari,187,205,0.4117647058823529,0.41711229946524064,0.4117647058823529,0.005347593582887722,0.011428571428571429,140,35,12,30,77,138,38,11,29,187,78,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_C'}",140,35,12,30,187,77,2,175,1,1
sarvam-saaras-v3@fusion+xlit,37dND_0r6S8__60_222,Tamil,520,509,0.2903846153846154,0.31153846153846154,0.2903846153846154,0.021153846153846134,0.028629856850715747,389,100,31,20,151,385,97,38,27,520,162,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",389,100,31,20,520,151,14,489,8,6
sarvam-saaras-v3@fusion+xlit,4Qg2jWP6_T0__136_202,Gurmukhi,266,249,0.36466165413533835,0.9060150375939849,0.36466165413533835,0.5413533834586466,0.37554585152838427,189,40,37,20,97,122,30,114,97,266,241,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_C'}",189,40,37,20,266,97,86,229,70,16
sarvam-saaras-v3@fusion+xlit,6-726qTlYeg__102_162,Malayalam,200,210,0.485,0.465,0.485,-0.019999999999999962,0.022222222222222223,133,47,20,30,97,134,49,17,27,200,93,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",133,47,20,30,200,97,4,180,0,4
sarvam-saaras-v3@fusion+xlit,6ZeRgvDHwcI__6_100,Gujarati,189,194,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.0,0.005376344086021506,169,17,3,8,28,170,15,4,9,189,28,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",169,17,3,8,189,28,1,186,0,1
sarvam-saaras-v3@fusion+xlit,6f6TLzlP8Wk__82_144,Gurmukhi,236,224,0.2330508474576271,0.23728813559322035,0.2330508474576271,0.004237288135593237,0.004545454545454545,185,35,16,4,55,185,34,17,5,236,56,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B'}",185,35,16,4,236,55,1,220,0,1
sarvam-saaras-v3@fusion+xlit,7L4gi7Ncc0s__90_148,Malayalam,120,109,0.25833333333333336,0.25833333333333336,0.25833333333333336,0.0,0.0,93,12,15,4,31,93,12,15,4,120,31,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B'}",93,12,15,4,120,31,0,105,0,0
sarvam-saaras-v3@fusion+xlit,7WhVNRHbjIY__91_1089,Tamil,2491,2516,0.19991971095945404,0.20393416298675232,0.19991971095945404,0.0040144520272982764,0.0053475935828877,2078,353,60,85,498,2071,357,63,88,2491,508,"{'SPEAKER_04': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_03': 'Speaker_D', 'SPEAKER_00': 'Speaker_E'}",2078,353,60,85,2491,498,13,2431,9,4
sarvam-saaras-v3@fusion+xlit,7YfsQPYY-W0__351_411,Oriya,197,193,0.5177664974619289,0.649746192893401,0.5177664974619289,0.13197969543147203,0.11428571428571428,113,62,22,18,102,100,62,35,31,197,128,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",113,62,22,18,197,102,20,175,15,5
sarvam-saaras-v3@fusion+xlit,7c9ePKgqams__299_869,Telugu,1530,1454,0.265359477124183,0.26666666666666666,0.265359477124183,0.0013071895424836555,0.004216444132115249,1155,268,107,31,406,1156,264,110,34,1530,408,"{'SPEAKER_00': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_02': 'Speaker_D'}",1155,268,107,31,1530,406,6,1423,0,6
sarvam-saaras-v3@fusion+xlit,7k-xDqNjESc__73_981,Malayalam,2159,2073,0.2681797128300139,0.3858267716535433,0.2681797128300139,0.11764705882352938,0.09854927463731866,1654,345,160,74,579,1532,335,292,206,2159,833,"{'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_00': 'Speaker_D'}",1654,345,160,74,2159,579,197,1999,132,65
sarvam-saaras-v3@fusion+xlit,83gP2vLH7UY__255_2005,Devanagari,5799,5350,0.26677013278151407,0.2683221245042249,0.26677013278151407,0.0015519917227108104,0.08030480656506447,4484,634,681,232,1547,4498,597,704,255,5799,1556,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_04': 'Speaker_D', 'SPEAKER_02': 'Speaker_E'}",4484,634,681,232,5799,1547,411,5118,189,222
sarvam-saaras-v3@fusion+xlit,86mMTUeDiR8__181_1079,Bengali,2267,2184,0.2655491839435377,0.4362593736215262,0.2655491839435377,0.1707101896779885,0.17047619047619048,1749,351,167,84,602,1520,422,325,242,2267,989,"{'SPEAKER_03': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_04': 'Speaker_D', 'SPEAKER_00': 'Speaker_E'}",1749,351,167,84,2267,602,358,2100,255,103
sarvam-saaras-v3@fusion+xlit,87Zbup3ohcw__106_445,Tamil,741,745,0.1700404858299595,0.1700404858299595,0.1700404858299595,0.0,0.0013850415512465374,638,84,19,23,126,638,84,19,23,741,126,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_00': 'Speaker_D'}",638,84,19,23,741,126,1,722,0,1
sarvam-saaras-v3@fusion+xlit,8Ve4SWhlrrA__0_70,Oriya,133,130,0.21052631578947367,0.2781954887218045,0.21052631578947367,0.06766917293233082,0.03875968992248062,106,23,4,1,28,102,22,9,6,133,37,{'SPEAKER_00': 'Speaker_A'},106,23,4,1,133,28,5,129,4,1
sarvam-saaras-v3@fusion+xlit,8mvORuRHw2U__0_1197,Gujarati,3425,3397,0.19445255474452555,0.21372262773722628,0.19445255474452555,0.019270072992700726,0.03114400246685168,2913,330,182,154,666,2861,368,196,168,3425,732,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_03': 'Speaker_B', 'SPEAKER_00': 'Speaker_C', 'SPEAKER_02': 'Speaker_D'}",2913,330,182,154,3425,666,101,3243,56,45
sarvam-saaras-v3@fusion+xlit,8o7jKmq6HsM__30_1770,Devanagari,4454,4275,0.2584193982936686,0.2570722945666816,0.2584193982936686,-0.0013471037269869868,0.011407766990291262,3458,662,334,155,1151,3452,680,322,143,4454,1145,"{'SPEAKER_04': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_00': 'Speaker_D', 'SPEAKER_03': 'Speaker_E', 'SPEAKER_05': 'Speaker_F'}",3458,662,334,155,4454,1151,47,4120,8,39
sarvam-saaras-v3@fusion+xlit,8pkp-lpMJP0__326_926,Telugu,1482,1402,0.45883940620782726,0.529689608636977,0.45883940620782726,0.07085020242914974,0.170376055257099,901,402,179,99,680,850,399,233,153,1482,785,"{'SPEAKER_03': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C', 'SPEAKER_04': 'Speaker_D', 'SPEAKER_06': 'Speaker_E', 'SPEAKER_01': 'Speaker_G', 'SPEAKER_05': 'Speaker_H'}",901,402,179,99,1482,680,222,1303,72,150
sarvam-saaras-v3@fusion+xlit,8r2Nltl0W4o__259_320,Gurmukhi,253,234,0.2608695652173913,0.25296442687747034,0.2608695652173913,-0.007905138339920958,0.013333333333333334,196,29,28,9,66,198,27,28,9,253,64,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B'}",196,29,28,9,253,66,3,225,2,1
sarvam-saaras-v3@fusion+xlit,90uAd6xpTPo__16_408,Devanagari,1212,1204,0.07590759075907591,0.07590759075907591,0.07590759075907591,0.0,0.0008403361344537816,1134,56,22,14,92,1134,56,22,14,1212,92,"{'SPEAKER_03': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_00': 'Speaker_D'}",1134,56,22,14,1212,92,1,1190,1,0
sarvam-saaras-v3@fusion+xlit,9Aw8kg8w5Xo__0_83,Telugu,199,200,0.21105527638190955,0.21608040201005024,0.21105527638190955,0.0050251256281406975,0.015706806282722512,166,25,8,9,42,166,24,9,10,199,43,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_01': 'Speaker_D'}",166,25,8,9,199,42,3,191,0,3
sarvam-saaras-v3@fusion+xlit,9_GMxc_JjyI__236_368,Kannada,361,360,0.21606648199445982,0.19390581717451524,0.21606648199445982,-0.02216066481994458,0.014577259475218658,300,43,18,17,78,301,49,11,10,361,70,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B'}",300,43,18,17,361,78,5,343,2,3
sarvam-saaras-v3@fusion+xlit,ARCKJrGkITw__14_496,Telugu,1375,1287,0.26181818181818184,0.2625454545454545,0.26181818181818184,0.0007272727272726875,0.021462639109697933,1044,214,117,29,360,1046,209,120,32,1375,361,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_01': 'Speaker_C'}",1044,214,117,29,1375,360,27,1258,9,18
sarvam-saaras-v3@fusion+xlit,ARZl7LT0UC0__73_130,Telugu,150,153,0.26,0.4,0.26,0.14,0.19718309859154928,122,20,8,11,39,113,17,20,23,150,60,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",122,20,8,11,150,39,28,142,18,10
sarvam-saaras-v3@fusion+xlit,A_dohDOK6Ic__0_600,Devanagari,1829,1828,0.11645708037178787,0.11645708037178787,0.11645708037178787,0.0,0.0005583472920156337,1653,138,38,37,213,1653,138,38,37,1829,213,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_01': 'Speaker_C'}",1653,138,38,37,1829,213,1,1791,1,0
sarvam-saaras-v3@fusion+xlit,B2ScTgeIIck__117_180,Oriya,174,158,0.2988505747126437,0.28160919540229884,0.2988505747126437,-0.017241379310344862,0.0457516339869281,127,26,21,5,52,129,25,20,4,174,49,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",127,26,21,5,174,52,7,153,1,6
sarvam-saaras-v3@fusion+xlit,BGAAfht5dYw__0_612,Gujarati,2067,2104,0.32027092404450896,0.3599419448476052,0.32027092404450896,0.03967102080309626,0.07676664972038638,1542,425,100,137,662,1497,433,137,174,2067,744,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_02': 'Speaker_D'}",1542,425,100,137,2067,662,151,1967,63,88
sarvam-saaras-v3@fusion+xlit,BYLcUGNB_zM__20_1387,Kannada,3270,3328,0.1834862385321101,0.18318042813455657,0.1834862385321101,-0.00030581039755353534,0.0031456432840515887,2819,360,91,149,600,2820,359,91,149,3270,599,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_03': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_01': 'Speaker_D'}",2819,360,91,149,3270,600,10,3179,1,9
sarvam-saaras-v3@fusion+xlit,Bngfppo1QtA__28_927,Telugu,2344,2486,0.3967576791808874,0.4249146757679181,0.3967576791808874,0.02815699658703069,0.08148483476686283,1691,518,135,277,930,1653,528,163,305,2344,996,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_04': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_01': 'Speaker_D', 'SPEAKER_03': 'Speaker_E'}",1691,518,135,277,2344,930,180,2209,58,122
sarvam-saaras-v3@fusion+xlit,CO_8ppdzq9U__0_695,Tamil,1592,1623,0.375,0.39321608040201006,0.375,0.01821608040201006,0.030638852672750978,1084,450,58,89,597,1067,455,70,101,1592,626,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_02': 'Speaker_D'}",1084,450,58,89,1592,597,47,1534,19,28
sarvam-saaras-v3@fusion+xlit,Cku_X_SL7qU__60_660,Gujarati,1774,1640,0.4644870349492672,0.5986471251409244,0.4644870349492672,0.13416009019165726,0.2420584498094028,1016,558,200,66,824,821,710,243,109,1774,1062,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C'}",1016,558,200,66,1774,824,381,1574,202,179
sarvam-saaras-v3@fusion+xlit,DPmew0didIM__191_512,Telugu,748,768,0.27406417112299464,0.32620320855614976,0.27406417112299464,0.05213903743315512,0.06722689075630252,597,117,34,54,205,580,112,56,76,748,244,"{'SPEAKER_04': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_00': 'Speaker_D', 'SPEAKER_01': 'Speaker_E'}",597,117,34,54,748,205,48,714,27,21
sarvam-saaras-v3@fusion+xlit,EmsKkNN2Me4__35_95,Malayalam,166,173,0.6385542168674698,0.6325301204819277,0.6385542168674698,-0.0060240963855421326,0.09333333333333334,83,67,16,23,106,84,66,16,23,166,105,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",83,67,16,23,166,106,14,150,3,11
sarvam-saaras-v3@fusion+xlit,ExGJodnzocM__212_527,Devanagari,1161,1166,0.08871662360034453,0.1231696813092162,0.08871662360034453,0.034453057708871665,0.027050610820244327,1078,68,15,20,103,1056,72,33,38,1161,143,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_03': 'Speaker_D'}",1078,68,15,20,1161,103,31,1146,26,5
sarvam-saaras-v3@fusion+xlit,F2uXav-wriA__0_907,Devanagari,2765,2765,0.12332730560578661,0.19421338155515372,0.12332730560578661,0.0708860759493671,0.046096654275092935,2499,191,75,75,341,2401,191,173,173,2765,537,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C', 'SPEAKER_03': 'Speaker_D'}",2499,191,75,75,2765,341,124,2690,114,10
sarvam-saaras-v3@fusion+xlit,FDMf9ApmoNU__16_686,Bengali,1622,1625,0.2595561035758323,0.3033292231812577,0.2595561035758323,0.043773119605425403,0.08545335942596216,1293,240,89,92,421,1255,245,122,125,1622,492,"{'SPEAKER_03': 'Speaker_A', 'SPEAKER_01': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_00': 'Speaker_D'}",1293,240,89,92,1622,421,131,1533,70,61
sarvam-saaras-v3@fusion+xlit,G6qzg93FxwE__21_116,Gujarati,267,268,0.11610486891385768,0.12359550561797752,0.11610486891385768,0.007490636704119841,0.003816793893129771,242,20,5,6,31,241,20,6,7,267,33,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",242,20,5,6,267,31,1,262,1,0
sarvam-saaras-v3@fusion+xlit,GEc_sS2KWo8__96_290,Gujarati,517,501,0.3307543520309478,0.33849129593810445,0.3307543520309478,0.007736943907156679,0.018404907975460124,358,131,28,12,171,355,133,29,13,517,175,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_02': 'Speaker_C'}",358,131,28,12,517,171,9,489,0,9
sarvam-saaras-v3@fusion+xlit,GfFLEIAAumk__90_163,Bengali,204,202,0.16666666666666666,0.29411764705882354,0.16666666666666666,0.12745098039215688,0.0663265306122449,176,20,8,6,34,163,20,21,19,204,60,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",176,20,8,6,204,34,13,196,13,0
sarvam-saaras-v3@fusion+xlit,Gq45evw6ytY__597_1464,Oriya,2688,2432,0.38430059523809523,0.4557291666666667,0.38430059523809523,0.07142857142857145,0.08235294117647059,1707,673,308,52,1033,1597,701,390,134,2688,1225,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_01': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",1707,673,308,52,2688,1033,196,2380,111,85
sarvam-saaras-v3@fusion+xlit,HZv_WvIr6lE__21_105,Tamil,252,240,0.4126984126984127,0.4007936507936508,0.4126984126984127,-0.011904761904761862,0.10176991150442478,162,64,26,14,104,164,63,25,13,252,101,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B', 'SPEAKER_02': 'Speaker_C'}",162,64,26,14,252,104,23,226,10,13
sarvam-saaras-v3@fusion+xlit,HpYG46tGyYs__103_998,Devanagari,2564,2632,0.09204368174726989,0.09204368174726989,0.09204368174726989,0.0,0.0015760441292356187,2422,116,26,94,236,2422,116,26,94,2564,236,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_03': 'Speaker_D'}",2422,116,26,94,2564,236,4,2538,0,4
sarvam-saaras-v3@fusion+xlit,IAm1rt-MYcA__4_558,Bengali,1620,1562,0.21975308641975308,0.22530864197530864,0.21975308641975308,0.005555555555555564,0.011772400261608895,1297,232,91,33,356,1294,229,97,39,1620,365,"{'SPEAKER_03': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C', 'SPEAKER_01': 'Speaker_D'}",1297,232,91,33,1620,356,18,1529,7,11
sarvam-saaras-v3@fusion+xlit,Iare1Emeueg__16_69,Devanagari,139,140,0.1510791366906475,0.17985611510791366,0.1510791366906475,0.028776978417266175,0.014492753623188406,120,18,1,2,21,117,20,2,3,139,25,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",120,18,1,2,139,21,2,138,2,0
sarvam-saaras-v3@fusion+xlit,IfTL8SSN270__62_671,Devanagari,2214,2226,0.13369467028003612,0.15718157181571815,0.13369467028003612,0.02348690153568203,0.03234880450070324,2011,122,81,93,296,1981,130,103,115,2214,348,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_01': 'Speaker_D'}",2011,122,81,93,2214,296,69,2133,46,23
sarvam-saaras-v3@fusion+xlit,Ig6szCD8m20__46_106,Devanagari,184,184,0.19021739130434784,0.18478260869565216,0.19021739130434784,-0.005434782608695676,0.017045454545454544,157,19,8,8,35,158,18,8,8,184,34,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B'}",157,19,8,8,184,35,3,176,0,3
sarvam-saaras-v3@fusion+xlit,Iqhnt8ENm3U__27_88,Devanagari,177,141,0.5141242937853108,0.6497175141242938,0.5141242937853108,0.13559322033898302,0.18248175182481752,90,47,40,4,91,75,53,49,13,177,115,"{'SPEAKER_00': 'Speaker_A', 'spk3': 'Speaker_B', 'SPEAKER_01': 'Speaker_C'}",90,47,40,4,177,91,25,137,14,11
sarvam-saaras-v3@fusion+xlit,J4-VpEkBzWw__0_600,Kannada,1543,1578,0.23007128969539858,0.26247569669475046,0.23007128969539858,0.032404406999351876,0.05323450134770889,1282,202,59,94,355,1254,208,81,116,1543,405,"{'SPEAKER_05': 'Speaker_A', 'SPEAKER_04': 'Speaker_B', 'SPEAKER_06': 'Speaker_C', 'SPEAKER_00': 'Speaker_D', 'SPEAKER_02': 'Speaker_E', 'SPEAKER_03': 'Speaker_F', 'SPEAKER_01': 'Speaker_G'}",1282,202,59,94,1543,355,79,1484,47,32
sarvam-saaras-v3@fusion+xlit,JBYGLQJwFDc__103_407,Tamil,658,657,0.24316109422492402,0.2613981762917933,0.24316109422492402,0.018237082066869276,0.01740506329113924,523,109,26,25,160,514,115,29,28,658,172,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_00': 'Speaker_B'}",523,109,26,25,658,160,11,632,8,3
sarvam-saaras-v3@fusion+xlit,JSB1CeS4pP8__0_632,Gurmukhi,2086,2001,0.18744007670182167,0.19463087248322147,0.18744007670182167,0.007190795781399806,0.020875763747454174,1732,232,122,37,391,1723,235,128,43,2086,406,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_03': 'Speaker_D'}",1732,232,122,37,2086,391,41,1964,14,27
sarvam-saaras-v3@fusion+xlit,Jc5AVwg2cZM__153_214,Devanagari,164,163,0.3353658536585366,0.34146341463414637,0.3353658536585366,0.0060975609756097615,0.032467532467532464,118,36,10,9,55,118,35,11,10,164,56,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_02': 'Speaker_C'}",118,36,10,9,164,55,5,154,0,5
sarvam-saaras-v3@fusion+xlit,KAtdcDieQMw__57_599,Oriya,1717,1606,0.47815958066394876,0.49970879440885263,0.47815958066394876,0.021549213744903872,0.07395287958115183,974,554,189,78,821,950,565,202,91,1717,858,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_01': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",974,554,189,78,1717,821,113,1528,37,76
sarvam-saaras-v3@fusion+xlit,KPkRi3GM7fs__47_642,Oriya,1733,1703,0.24581650317368725,0.27178303519907676,0.24581650317368725,0.02596653202538951,0.015578190533253445,1341,328,64,34,426,1322,321,90,60,1733,471,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_01': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",1341,328,64,34,1733,426,26,1669,19,7
sarvam-saaras-v3@fusion+xlit,Kdi-ECuOaKg__2_78,Malayalam,89,63,0.4606741573033708,0.5842696629213483,0.4606741573033708,0.1235955056179775,0.1,51,9,29,3,41,46,8,35,9,89,52,"{'SPEAKER_02': 'Speaker_B', 'spk5': 'Speaker_D', 'SPEAKER_03': 'Speaker_E', 'SPEAKER_01': 'Speaker_F'}",51,9,29,3,89,41,6,60,5,1
sarvam-saaras-v3@fusion+xlit,L7xRazDdtgw__19_83,Gujarati,101,82,0.25742574257425743,0.45544554455445546,0.25742574257425743,0.19801980198019803,0.16049382716049382,76,5,20,1,26,66,5,30,11,101,46,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",76,5,20,1,101,26,13,81,12,1
sarvam-saaras-v3@fusion+xlit,LBIWBxQ5H1s__90_1020,Malayalam,2313,2321,0.3545179420665802,0.3614353653264159,0.3545179420665802,0.006917423259835687,0.05385329619312906,1660,494,159,167,820,1655,488,170,178,2313,836,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_03': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_00': 'Speaker_D'}",1660,494,159,167,2313,820,116,2154,30,86
sarvam-saaras-v3@fusion+xlit,LK23jX9tgZM__59_221,Gujarati,548,478,0.26824817518248173,0.29927007299270075,0.26824817518248173,0.031021897810219023,0.06209850107066381,412,55,81,11,147,406,50,92,22,548,164,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",412,55,81,11,548,147,29,467,21,8
sarvam-saaras-v3@fusion+xlit,LctYmmr9-Vg__0_61,Devanagari,133,133,0.15037593984962405,0.15037593984962405,0.15037593984962405,0.0,0.0,115,16,2,2,20,115,16,2,2,133,20,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B'}",115,16,2,2,133,20,0,131,0,0
sarvam-saaras-v3@fusion+xlit,LqQHdo7t5Ps__198_498,Devanagari,677,608,0.17429837518463812,0.17429837518463812,0.17429837518463812,0.0,0.0,566,35,76,7,118,566,35,76,7,677,118,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",566,35,76,7,677,118,0,601,0,0
sarvam-saaras-v3@fusion+xlit,Md3p6RTanBg__315_426,Bengali,284,274,0.19718309859154928,0.176056338028169,0.19718309859154928,-0.02112676056338028,0.029197080291970802,228,46,10,0,56,238,32,14,4,284,50,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B', 'SPEAKER_02': 'Speaker_C'}",228,46,10,0,284,56,8,274,0,8
